mark,fuel,vol_engine,year,mileage,price
0,1,1796,2008,161890,16800
0,1,1998,2008,197500,17900
0,1,1796,2007,248000,13900
0,1,1796,2008,200000,14900
0,1,1796,2007,182000,14900
0,1,2198,2008,164381,12900
0,0,1598,2017,191000,92127
0,0,1598,2018,64000,112000
0,0,1995,2008,234000,25900
0,0,1598,2018,97000,104550
0,0,1598,2018,182000,88900
0,0,1598,2017,133000,94900
0,0,1995,2011,219000,36900
0,0,1598,2018,222000,85000
0,0,1995,2009,245000,34900
0,0,1598,2018,56000,107000
0,0,1600,2019,59865,109900
0,0,1598,2018,154000,86000
0,0,1598,2018,245000,88900
0,0,1598,2016,61019,61700
0,0,1598,2016,33500,123000
0,0,1598,2018,128000,102990
0,0,1598,2019,179000,87330
0,0,1598,2018,146000,95079
0,0,1598,2017,170000,74900
0,0,1995,2011,116000,59900
0,0,1598,2016,214000,84000
0,0,1598,2015,195000,51500
0,0,1598,2015,135000,77900
0,0,1995,2013,243000,33900
0,0,1598,2019,111278,102000
0,0,1598,2018,54000,114000
0,0,1598,2018,215585,73800
0,0,1600,2018,105810,106900
0,0,1598,2017,209000,55555
0,0,1598,2018,170000,82410
0,0,1598,2018,101000,85900
0,0,1598,2015,200000,42999
0,0,1995,2009,197000,37900
0,0,1598,2018,69000,109998
0,0,1598,2015,243000,75985
0,0,1598,2017,189000,92127
0,0,1598,2015,197000,53812
0,1,1998,2009,187500,44900
0,0,1598,2017,111000,89999
0,0,1995,2014,232000,40590
0,0,1995,2014,201500,58900
0,0,1598,2016,244000,43500
0,0,1598,2015,117000,69000
0,0,1598,2018,81000,105000
0,0,1598,2017,220900,73990
0,0,1598,2018,165500,74900
0,0,1598,2019,37000,89999
0,0,1598,2018,165000,74999
0,0,1995,2013,175000,48000
0,0,1598,2017,47000,104427
0,0,1598,2017,148000,92127
0,0,1598,2018,112500,89449
0,0,1995,2009,241000,19999
0,0,1598,2016,253931,79900
0,0,1600,2017,68700,106900
0,0,1598,2018,57000,107010
0,0,1598,2018,34000,110577
0,0,1598,2019,136000,99500
0,0,1598,2017,43000,113160
0,0,1995,2007,234494,35900
0,0,1598,2015,111000,72900
0,0,1995,2012,76893,23900
0,0,1995,2011,142000,39900
0,0,1598,2018,70000,83000
0,0,1598,2016,99000,76900
0,0,1995,2012,252000,38900
0,0,1995,2008,222426,19900
0,0,1598,2015,213860,66912
0,0,1995,2009,214000,33800
0,0,1995,2008,205778,32500
0,1,1796,2008,185000,19800
0,1,1796,2013,111000,24900
0,1,1796,2010,172970,28800
0,1,1796,2008,207000,19900
0,1,1796,2008,182000,18700
0,1,1796,2008,180972,18900
0,1,1796,2009,151000,18500
0,1,1796,2011,199400,21900
0,1,1998,2007,207200,24999
0,1,1796,2012,189000,26900
0,1,1796,2011,178786,28800
0,1,1796,2008,219000,23900
0,1,1598,2012,148000,21900
0,1,1796,2008,227000,21000
0,1,1796,2007,197000,14300
0,0,1910,2007,180000,13000
0,1,1796,2011,141000,29800
0,0,1910,2008,220889,12900
0,0,1686,2014,160000,26990
0,0,1686,2011,192193,22900
0,1,1598,2010,185000,20999
0,1,1796,2011,165234,28800
0,2,1796,2007,207988,19000
0,1,1796,2011,147100,28700
0,0,1686,2008,211800,14500
0,1,1998,2009,154000,27900
0,0,1910,2007,240000,8900
0,2,1796,2007,213000,14500
0,1,1796,2010,162000,18000
0,1,1598,2010,171400,23900
0,1,1796,2008,188612,21700
0,2,1796,2010,125000,24999
0,0,1910,2008,237000,19500
0,1,1796,2007,196123,16800
0,1,1796,2014,69889,35500
0,1,1796,2009,149660,19400
0,1,1796,2007,189000,14800
0,0,1686,2009,243000,16000
0,1,1796,2008,240000,17900
0,1,1796,2011,165234,28800
0,2,1796,2007,207988,19000
0,1,1796,2011,147100,28700
0,0,1686,2008,211800,14500
0,1,1998,2009,154000,27900
0,0,1910,2007,240000,8900
0,2,1796,2007,213000,14500
0,1,1796,2010,162000,18000
0,1,1598,2010,171400,23900
0,1,1796,2008,188612,21700
0,2,1796,2010,125000,24999
0,0,1910,2008,237000,19500
0,1,1796,2007,196123,16800
0,1,1796,2014,69889,35500
0,1,1796,2009,149660,19400
0,1,1796,2007,189000,14800
0,0,1686,2009,243000,16000
0,1,1796,2008,240000,17900
0,2,1598,2007,215237,13900
0,2,1598,2009,239000,18500
0,0,1910,2009,246000,12900
0,1,1796,2014,75827,34900
0,1,1796,2012,120000,28900
0,1,1796,2008,221330,11500
0,1,1796,2008,159307,24900
0,1,1796,2007,229000,16500
0,0,1910,2009,189000,25950
0,1,1796,2007,245494,15800
0,1,1796,2007,193000,17800
0,1,1598,2011,195000,19900
0,1,1598,2010,168000,19900
0,1,1796,2013,124000,23900
0,1,1796,2007,161600,17900
0,1,1796,2009,189000,18900
0,1,1598,2013,244125,25900
0,1,1796,2009,177800,21990
0,1,1598,2010,168290,22000
0,1,1598,2009,135444,23000
0,1,1598,2009,199000,19900
0,1,1598,2008,182800,16900
0,1,1796,2014,90780,28900
0,0,1910,2007,190657,17097
0,0,1686,2009,185200,18000
0,0,1910,2007,225600,18900
0,1,1796,2014,178935,33300
0,0,1598,2013,238000,33900
0,1,1796,2009,195000,19800
0,1,1598,2009,186700,19500
0,1,1796,2008,189524,17600
0,1,1796,2008,189654,18900
0,1,2198,2009,206000,12900
0,1,1796,2014,178800,27500
0,1,1598,2010,163000,19900
0,0,1686,2012,175426,23900
0,1,1598,2010,151000,20900
0,1,1598,2009,216000,22900
0,1,1796,2010,244000,24900
0,1,1796,2007,184000,17900
0,1,1796,2010,234000,19900
0,0,1910,2008,250000,12900
0,1,1796,2008,177000,18900
0,1,1800,2007,204000,17900
0,1,1598,2010,188000,20900
0,2,1796,2009,235000,20700
0,1,1796,2007,207000,15999
0,1,1598,2012,40474,23900
0,1,1796,2010,148500,21880
0,1,1598,2011,161000,22900
0,1,1598,2009,200000,19900
0,1,1796,2010,170000,20900
0,1,1998,2009,163000,25900
0,1,1796,2011,141000,23900
0,0,1910,2010,236937,19800
0,0,1900,2009,180000,23500
0,1,2198,2010,179000,22900
0,1,1796,2009,139993,21990
0,1,1998,2008,217000,30900
0,0,1686,2013,131000,16500
0,0,1910,2010,233000,15900
0,1,1796,2008,254000,17900
0,0,1900,2009,242831,17900
0,0,1910,2009,157300,16700
0,1,1796,2013,102000,31900
0,1,1796,2009,202000,19900
0,2,1796,2008,144500,22900
0,0,1910,2009,203000,17900
0,1,1598,2012,160000,22500
0,1,1796,2007,201000,19500
0,1,1598,2009,168000,18500
0,1,1796,2009,233576,17500
0,0,1686,2009,170000,17900
0,0,1686,2010,184900,20000
0,2,1796,2010,148070,25900
0,1,1796,2013,198000,23750
0,1,1796,2007,198000,14900
0,0,1700,2008,245000,12900
0,1,1796,2007,231920,16400
0,1,1598,2009,177000,19500
0,0,1686,2010,182000,17500
0,0,1910,2007,252000,16900
0,1,1796,2007,215000,15900
0,1,1598,2009,225449,16900
0,2,1796,2014,81500,30900
0,1,1598,2009,181000,17900
0,0,1910,2010,158000,24000
0,1,1998,2008,167000,27900
0,1,1600,2009,198601,19400
0,0,1686,2013,232014,20400
0,0,1910,2007,210877,14900
0,1,1796,2010,195000,20900
0,1,1796,2009,198000,19900
0,1,1796,2013,160689,35000
0,1,1796,2010,188500,26900
0,1,1598,2010,168290,22000
0,1,1796,2009,200000,20900
0,1,1598,2010,185000,13500
0,2,1796,2009,173000,18900
0,0,1686,2013,108814,27700
0,1,1796,2009,127651,24900
0,1,1796,2013,163000,27900
0,0,1686,2008,181370,16500
0,0,1910,2007,231000,15900
0,0,1686,2012,120000,23500
0,1,1796,2010,188000,23500
0,1,1796,2010,192000,23900
0,0,1686,2008,198000,18800
0,1,1796,2010,201000,20999
0,0,1686,2009,180110,18800
0,1,1796,2009,206100,22900
0,1,1796,2013,174300,29900
0,1,1796,2008,205000,19900
0,1,1800,2007,199000,14900
0,0,1686,2011,126511,24800
0,1,1796,2007,135000,18900
0,1,1796,2007,169500,16950
0,0,1910,2009,226000,21000
0,1,1796,2009,182000,18800
0,2,1796,2008,135000,22500
0,1,1796,2011,145000,25000
0,0,1910,2008,213481,11900
0,2,1796,2010,203000,24900
0,0,1956,2009,237920,18400
0,1,1598,2009,196123,13200
0,1,1598,2008,129000,18900
0,0,1910,2010,182000,21900
0,1,1796,2008,227900,16500
0,1,1598,2007,191000,13990
0,1,1598,2008,187600,16600
0,1,1598,2012,110000,26900
0,1,1598,2011,176062,22900
0,1,1796,2007,206400,15888
0,0,1686,2014,137444,22999
0,1,1796,2008,158000,19900
0,1,1796,2011,188000,24900
0,1,1796,2009,178000,19900
0,1,1796,2011,188000,24900
0,0,1686,2012,109600,24900
0,1,1796,2013,106715,31500
0,1,1796,2007,138000,16900
0,0,1910,2008,222150,13700
0,1,1598,2007,212000,16800
0,1,1796,2007,155000,18999
0,1,1598,2008,131000,21500
0,0,1686,2011,129000,19950
0,1,1796,2007,197000,16499
0,0,1910,2007,96500,19500
0,1,1796,2009,167700,23800
0,0,1910,2007,213654,6699
0,1,1796,2009,211836,20800
0,1,1598,2011,87100,22999
0,1,1800,2008,170000,19900
0,1,1998,2010,247000,25900
0,1,1598,2010,199100,21500
0,1,2198,2009,166000,22700
0,1,1796,2007,169900,17900
0,1,1598,2008,200581,13900
0,1,1796,2007,206000,14900
0,1,1600,2007,202000,13900
0,1,1796,2010,226547,22456
0,1,1598,2012,140000,24900
0,0,1686,2011,175000,22300
0,0,1686,2010,191722,16500
0,1,1598,2007,169500,12900
0,1,1796,2007,226000,16900
0,1,1796,2010,169000,19500
0,0,1910,2007,204855,13999
0,0,1910,2007,213654,6699
0,1,1796,2009,211836,20800
0,1,1598,2011,87100,22999
0,1,1800,2008,170000,19900
0,1,1998,2010,247000,25900
0,1,1598,2010,199100,21500
0,1,2198,2009,166000,22700
0,1,1796,2007,169900,17900
0,1,1598,2008,200581,13900
0,1,1796,2007,206000,14900
0,1,1600,2007,202000,13900
0,1,1796,2010,226547,22456
0,1,1598,2012,140000,24900
0,0,1686,2011,175000,22300
0,0,1686,2010,191722,16500
0,1,1598,2007,169500,12900
0,1,1796,2007,226000,16900
0,1,1796,2010,169000,19500
0,0,1910,2007,204855,13999
1,1,1390,2010,169500,29900
1,1,1500,2018,67990,129850
1,0,1896,2008,222248,22900
1,0,1968,2010,243000,27907
1,1,1595,2009,198050,24000
1,1,1798,2008,234000,27900
1,0,1896,2008,195000,5900
1,0,1968,2009,246000,36900
1,1,1798,2009,154000,34990
1,1,1798,2011,135000,37900
1,0,1968,2008,192347,32900
1,0,1896,2009,242000,27999
1,0,1968,2009,250000,29000
1,1,1798,2008,194000,24900
1,0,1598,2012,225000,34800
1,0,1968,2008,203000,26000
1,0,1896,2008,128706,22990
1,1,1595,2010,122500,33950
1,1,1595,2008,158700,24900
1,0,2000,2009,207479,26300
1,0,1968,2012,237000,39900
1,0,1968,2011,68000,37900
1,1,1390,2009,231000,27900
1,0,1896,2009,238000,26900
1,1,1390,2009,169000,25700
1,1,1595,2009,178000,25900
1,0,1968,2011,187000,34900
1,1,1798,2008,171000,26900
1,1,1390,2011,140000,26700
1,0,1968,2010,245000,23800
1,1,1595,2007,148000,18500
1,1,1984,2008,234000,27900
1,1,1595,2007,204000,15900
1,0,1598,2012,190454,34000
1,1,1600,2007,216000,19900
1,0,1598,2010,169981,27000
1,0,1968,2010,250000,23900
1,1,1395,2009,161000,27999
1,1,1595,2007,186000,19500
1,1,1798,2008,179900,19500
1,0,1598,2011,174000,34900
1,1,1595,2009,218000,22900
1,1,1798,2009,169400,29900
1,1,1595,2010,183192,23900
1,1,1984,2009,186000,35900
1,0,1598,2010,184323,22999
1,1,1390,2008,210000,25900
1,1,1390,2009,133000,25900
1,0,1896,2009,212450,28900
1,0,1598,2011,206000,22900
1,0,1896,2009,249000,27800
1,1,1390,2008,190000,17000
1,0,1598,2009,240000,31500
1,0,1968,2011,238000,28800
1,1,1984,2007,225000,25900
1,1,1798,2009,230000,20500
1,1,1600,2008,232000,18950
1,1,1595,2008,190000,28900
1,1,1798,2009,195000,26900
1,1,1390,2009,209000,25000
1,1,1390,2010,177000,26999
1,1,1798,2011,141000,29999
1,0,1896,2009,250000,24900
1,1,1400,2009,230000,23900
1,1,1798,2009,166600,28900
1,0,1968,2012,212000,36700
1,1,1390,2009,149842,27900
1,0,1598,2012,250000,22900
1,1,1595,2009,187500,24800
1,0,1968,2012,248000,33900
1,1,1798,2010,207340,32900
1,0,1598,2011,136000,21900
1,1,1798,2010,94000,28900
1,0,1968,2011,197000,31900
1,0,1598,2011,247148,31900
1,1,1595,2007,149191,25900
1,0,1598,2010,233000,23900
1,1,1595,2007,186000,16000
1,1,1390,2007,194000,18800
1,1,1595,2008,225951,27900
1,0,1896,2008,185500,22500
1,1,1798,2010,189000,29900
1,1,1390,2008,108936,24800
1,1,1390,2008,180761,18800
1,1,1798,2007,89000,23999
1,0,1598,2011,198000,30000
1,1,1595,2008,168000,24900
1,1,1390,2009,67402,27999
1,0,1968,2009,166770,28999
1,0,1968,2012,167000,36600
1,1,1595,2008,101000,23900
1,1,1595,2008,157950,31900
1,0,1896,2007,201000,21500
1,0,1896,2008,200000,22900
1,0,1968,2007,213000,13300
1,0,1598,2012,205954,33900
1,1,1595,2007,179000,25500
1,0,1896,2008,205000,22900
1,1,1595,2009,196000,23900
1,1,1390,2010,156000,28900
1,1,1984,2007,152000,9500
1,1,1798,2009,147000,41900
1,0,1968,2008,250000,32900
1,0,1896,2009,238856,21900
1,0,1896,2009,121344,33000
1,0,1968,2011,241600,29500
1,2,1595,2010,196000,29500
1,1,1390,2009,81466,31000
1,1,1390,2008,170000,21500
1,1,1798,2010,160009,29000
1,0,1968,2009,233478,29999
1,0,1968,2010,202000,34900
1,1,1390,2008,148000,25400
1,1,1595,2010,159000,37700
1,0,1968,2012,208870,29900
1,0,2000,2008,212000,22900
1,1,1798,2008,203000,19900
1,0,1968,2008,231863,26999
1,0,1968,2009,182300,31500
1,0,1900,2009,229000,26900
1,0,1968,2008,223943,15300
1,1,1984,2009,131010,35900
1,0,2000,2008,250000,26300
1,1,1984,2012,167033,47000
1,0,1598,2009,193036,24900
1,0,1598,2011,248000,28999
1,1,1595,2007,178000,15999
1,0,1968,2011,228000,35900
1,1,1595,2009,237000,25500
1,1,1390,2010,89000,40900
1,2,1984,2007,179722,16999
1,0,1968,2009,190000,27900
1,1,1390,2008,200000,24999
1,1,1390,2008,179569,25900
1,0,1968,2009,234000,28999
1,1,1798,2009,94765,29999
1,0,1896,2008,220000,25999
1,0,1896,2009,242000,24900
1,1,1595,2007,242000,18300
1,0,1968,2010,208000,29500
1,1,1595,2009,139800,35800
1,0,1968,2010,241000,29900
1,1,1595,2008,163053,25900
1,1,1595,2007,195000,18000
1,0,1968,2007,207000,19900
1,1,1798,2007,244000,21700
1,1,1595,2007,166151,19999
1,1,1595,2007,180878,22800
1,0,1968,2010,197800,33900
1,1,1798,2010,139000,27900
1,1,1598,2007,238000,16999
1,1,1390,2009,158000,27800
1,0,1968,2011,199000,36999
1,1,1595,2007,166151,19999
1,0,1968,2008,190745,28880
1,1,1598,2007,230000,28900
1,0,1968,2007,165000,27990
1,0,1968,2009,153282,28500
1,0,1968,2008,184504,27000
1,0,1968,2009,155800,33900
1,0,1968,2008,226100,29900
1,1,1595,2007,182000,22900
1,1,1390,2009,130000,25900
1,1,1798,2009,206000,25900
1,1,1798,2008,195000,33900
1,0,1598,2011,139005,39900
1,1,1595,2007,200123,17400
1,0,1968,2011,172000,34800
1,0,1968,2008,227388,18900
1,1,1595,2007,114077,21500
1,0,1968,2009,224000,27700
1,0,1968,2011,199000,29890
1,1,1595,2009,146645,29499
1,1,1595,2008,186600,25000
1,1,1598,2007,173600,13900
1,1,1798,2008,179000,29900
1,1,1598,2007,220000,26500
1,1,1595,2009,150000,28800
1,1,1798,2009,219000,22900
1,1,1595,2008,170000,23900
1,0,1896,2009,185600,21000
1,2,1798,2009,200531,21000
1,0,1598,2012,161000,29999
1,0,1896,2009,247000,26900
1,0,1598,2011,172500,24900
1,1,1595,2009,219594,23900
1,1,1390,2009,199000,26750
1,1,1595,2010,160000,33900
1,1,1984,2011,200000,34900
1,0,1968,2009,238000,28500
1,0,1968,2008,233000,20900
1,1,1595,2009,200000,20900
1,1,1595,2007,173000,18500
1,1,1984,2008,189877,31900
1,0,1598,2012,212000,34900
1,0,1598,2011,152000,27500
1,0,1968,2010,199256,26999
1,0,1968,2012,156000,38800
1,1,1400,2009,202000,25600
1,0,1598,2010,194335,29900
1,1,1595,2008,187695,28900
1,1,1798,2009,246500,21900
1,1,1390,2011,195000,29800
1,1,1798,2010,176819,28999
1,0,1968,2007,243132,26900
1,0,1968,2008,220000,27800
1,1,1984,2010,169355,35900
1,1,1390,2008,154000,23500
1,0,1896,2007,227000,21800
1,1,1595,2009,114000,31500
1,0,1598,2009,166000,26500
1,1,1390,2009,176257,29999
1,1,1600,2009,199559,23900
1,0,1968,2009,215000,28900
1,0,1896,2008,180000,16500
1,1,1595,2009,166000,24500
1,1,1390,2009,176000,26500
1,1,1595,2008,212000,16900
1,0,1968,2012,240000,35900
1,1,1390,2009,164000,26999
1,0,1598,2012,169123,32990
1,0,1968,2011,189000,34900
1,1,1595,2008,156500,31800
1,0,2000,2009,246000,24450
1,0,1600,2011,165000,31999
1,1,1798,2010,151000,31500
1,1,1390,2012,89000,33900
1,1,1390,2009,192211,24999
1,0,1968,2011,185000,36499
1,0,1598,2011,141446,14900
1,1,1390,2009,182000,26900
1,0,1598,2012,139000,31900
1,0,1968,2011,230500,29900
1,0,1968,2008,230200,32900
1,0,1598,2010,177000,19800
1,1,1598,2007,162000,20900
1,1,1390,2009,162000,24000
1,0,1968,2012,128644,30900
1,0,1968,2010,230000,31000
1,1,1595,2008,194901,26900
1,0,1968,2007,212440,23999
1,0,1968,2011,207000,35900
1,0,1598,2010,207000,27900
1,1,1595,2010,152000,29200
1,1,1390,2008,191000,22900
1,1,1390,2009,180000,13900
1,0,1896,2008,237959,24000
1,0,1598,2011,197000,35900
1,0,1968,2013,72000,36800
1,1,1984,2009,198000,32900
1,1,1800,2012,63000,36600
1,0,1968,2010,241500,31900
1,0,1598,2011,146200,35700
1,0,1896,2008,211463,18900
1,1,1595,2009,114000,25900
1,2,1595,2007,186000,23500
1,1,1798,2012,225458,42400
1,1,1595,2010,189000,25900
1,0,1968,2008,147000,33999
1,1,1390,2010,165000,29000
1,1,1595,2009,130000,27900
1,1,1798,2009,175000,24500
1,1,1984,2011,139000,38899
1,1,1395,2009,183234,24900
1,1,1798,2010,154985,32999
1,1,1984,2008,248000,25800
1,0,1968,2010,208900,32900
1,0,1968,2008,227800,17900
1,1,1798,2008,159111,25800
1,0,1896,2008,215626,24999
1,0,1896,2007,214000,23900
1,1,1595,2008,196000,23900
1,1,1595,2008,208570,25500
1,1,1390,2010,114000,18400
1,0,1968,2008,197845,21999
1,1,1595,2010,146100,29500
1,0,1598,2013,236000,29999
1,0,1968,2009,248000,29900
1,0,1896,2008,189000,26900
1,1,1595,2010,106000,33900
1,0,1598,2010,240000,28900
1,0,1896,2010,158218,34999
1,0,1598,2012,134000,34500
1,0,1968,2009,187800,34900
1,1,1595,2009,183700,24700
1,1,1595,2010,204183,25900
1,0,1896,2009,219000,19900
1,1,1798,2012,133000,41900
1,0,1968,2011,113000,29999
1,1,1400,2012,203000,29900
1,0,1968,2008,237000,14900
1,1,1595,2010,180000,35900
1,1,1595,2010,113000,35900
1,1,1595,2008,155766,18000
1,0,1968,2011,184000,26900
0,0,1956,2017,107156,71900
0,1,1490,2018,50000,99500
0,0,1956,2018,54658,93990
0,0,1598,2017,92726,69900
0,0,1956,2018,122121,88670
0,0,1956,2017,119101,69900
0,0,1956,2017,150000,84900
0,1,1490,2018,72500,69500
0,0,1956,2017,155100,75999
0,1,1490,2018,106420,72501
0,1,1490,2018,61834,80900
0,1,1490,2017,42907,85500
0,1,1490,2018,34645,90900
0,1,1490,2018,90353,88900
0,1,1490,2019,72000,84800
0,1,1490,2018,131216,82900
0,1,1998,2017,97969,105500
0,0,1598,2019,82040,74000
0,0,1956,2017,83644,79000
0,0,1598,2019,112728,70000
0,0,1598,2019,122719,70000
0,0,2000,2017,156600,73900
0,1,1490,2018,119032,94900
0,1,1998,2017,103000,130000
0,1,1490,2017,39500,79950
0,0,1956,2018,29000,112990
0,1,1490,2018,60000,86100
0,1,1490,2017,148264,72990
0,0,1956,2017,171000,79900
0,0,1598,2017,148000,59900
0,1,1490,2017,150000,70999
0,1,1490,2017,35568,81500
0,1,1490,2019,18415,88000
0,0,1598,2019,80426,74000
0,1,1490,2017,99907,82850
0,0,1598,2018,130000,60900
0,0,1598,2019,96254,72000
0,1,1490,2018,49523,71000
0,0,1956,2017,121296,59501
0,0,1956,2017,121087,87000
0,0,1956,2017,122755,93900
0,0,1956,2018,146582,65001
0,0,1598,2019,124930,71000
0,1,1998,2020,9000,152900
0,1,1998,2020,8100,160000
0,0,1995,2020,13500,164900
0,0,1956,2018,132195,69999
0,1,1490,2019,39221,92900
0,1,1490,2019,96440,85899
0,0,1598,2019,88500,89900
0,0,1956,2019,58832,99900
0,0,1956,2017,73000,82800
0,1,1998,2017,49800,109900
0,0,1598,2018,86850,87300
0,0,1598,2018,25770,89100
0,0,1598,2017,166692,71900
0,0,1598,2018,45815,91300
0,0,1598,2017,89724,73200
0,0,1598,2017,89724,73200
0,0,1956,2017,96000,74900
0,0,1956,2019,39408,107900
0,1,1490,2018,55024,79900
0,1,1598,2017,73365,68000
0,0,1956,2019,51485,99900
0,1,1490,2018,67115,86799
0,0,1998,2009,211000,23900
0,0,1598,2016,99389,52799
0,0,1956,2018,140000,69999
0,0,1598,2018,34634,87700
0,1,1490,2018,50380,66900
0,0,1956,2017,169000,69900
0,0,1598,2018,138138,66799
0,1,1490,2018,123433,75900
0,0,1956,2018,144500,77900
0,0,1598,2018,86084,72500
0,0,1598,2017,92000,81180
0,0,1956,2018,165250,75799
0,0,1598,2018,101444,85400
0,0,1598,2018,86078,89200
0,1,1490,2018,94000,73900
0,0,1598,2019,76493,77900
0,1,1490,2019,63388,94900
0,0,1598,2018,45204,66900
0,0,1956,2017,142000,69800
0,1,1998,2017,68000,82000
0,0,1956,2017,111838,77900
0,0,1956,2017,108000,76700
0,0,1956,2018,163000,67900
0,1,1998,2017,76000,97700
0,1,1490,2017,74000,77900
0,0,1956,2018,149059,61900
0,0,1598,2018,86084,72500
0,0,1598,2018,67567,82700
0,1,1998,2018,87500,134900
0,0,1956,2017,132000,71900
0,0,1598,2018,63320,87100
0,0,1598,2017,155131,69500
0,0,1598,2018,86850,84400
0,1,1490,2019,136528,74800
0,0,1956,2018,133336,77900
0,1,1998,2020,20900,156900
0,0,1598,2019,15400,109900
0,1,1490,2019,43500,132849
0,1,1490,2018,77001,79900
0,0,1956,2018,121800,82000
0,0,1956,2017,199451,44899
0,0,1956,2018,122900,94587
0,1,1490,2019,49339,89000
0,1,1490,2019,74708,82000
0,0,1598,2019,74641,74000
0,0,1956,2018,101000,78700
0,0,1956,2018,101000,78700
0,0,1956,2019,112800,86100
0,1,1998,2018,55200,64900
0,1,1490,2017,34300,73900
0,0,1956,2017,42000,95000
0,0,1956,2017,110629,68888
0,0,1598,2017,113000,45000
0,0,1956,2017,28900,82600
0,1,1490,2018,93265,77999
0,0,1956,2017,53400,90500
0,0,1598,2018,63000,65900
0,0,1956,2017,154206,67700
0,1,1490,2019,42000,93000
0,0,1956,2017,102217,68200
0,0,1956,2018,54000,86000
0,1,1490,2020,7498,103900
0,0,1956,2017,134000,84900
0,0,1956,2018,129000,93800
0,0,1956,2017,85779,81100
0,1,1490,2019,41775,92500
0,0,1956,2017,66305,84100
0,1,1490,2018,26000,92800
0,0,1956,2018,175630,69999
0,1,1490,2017,44819,77900
0,0,1598,2018,135000,65900
0,0,1956,2020,10300,128000
0,0,1598,2017,95930,111111
0,1,1490,2018,158000,77700
0,1,1490,2019,74051,90700
0,1,1490,2019,56881,85900
0,0,1956,2017,172000,64900
0,0,1956,2019,100000,87900
0,0,1956,2019,100000,84900
0,1,1490,2017,66000,78900
0,1,1490,2017,142000,77900
0,0,1598,2019,95076,72000
0,1,1598,2018,135000,85900
0,1,1490,2020,20000,94000
0,0,1598,2019,157236,63900
0,0,1956,2018,165000,79700
0,0,1598,2018,26719,92900
0,0,1598,2017,151578,58900
0,1,1490,2018,77309,84900
0,1,1490,2017,87919,89700
0,1,1490,2019,91000,87900
0,1,1998,2018,24000,69900
0,0,1598,2019,109851,78900
0,1,1490,2020,16240,104900
0,1,1598,2009,141000,23900
0,1,1490,2019,74708,82000
0,0,1598,2019,74641,74000
0,0,1598,2019,80426,74000
0,1,1490,2019,49339,89000
0,0,1598,2019,82040,74000
0,0,1956,2018,170000,54455
0,0,1598,2019,87263,74000
0,0,1598,2019,74498,74000
0,0,1598,2017,165923,63000
0,1,1490,2018,162741,59501
0,0,1598,2020,26600,118500
0,0,1598,2019,87263,74000
0,0,1598,2019,74498,74000
0,0,1598,2018,173000,67000
0,0,1956,2018,140000,74900
0,1,1998,2018,144000,92127
0,0,1598,2018,70000,76999
0,0,1598,2017,75979,70000
0,0,1598,2018,158000,58548
0,0,1956,2018,169000,66980
0,0,1956,2018,172000,73900
0,0,1956,2017,90160,76000
0,0,1956,2018,97000,88000
0,1,2000,2017,172156,99900
0,1,1490,2019,87733,81900
0,0,1598,2018,158205,69900
